RIS-TrapCode,CalDate,Black Rustic,Cloaked Minor,Coast Dart,Common Wainscot,Dark Arches,Dusky Brocade,Dusky Sallow,Flounced Rustic,Gatekeeper,Large Nutmeg,Marbled Minor,Meadow Brown,Middle-barred Minor,Ringlet,Rosy Minor,Rustic Shoulder-knot,Shoulder-striped Wainscot,Slender Brindle,Small Dotted Buff,Smoky Wainscot,Speckled Wood,Straw Dot,Tawny Marbled Minor,Wall
88,1978,0.0,192.0,0.0,1248.0,576.0,0.0,24.0,1512.0,0.0,168.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,24.0,48.0,0.0,0.0,0.0,0.0
88,1979,0.0,264.0,0.0,1728.0,24.0,0.0,48.0,1656.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0
88,1980,0.0,192.0,0.0,2328.0,168.0,0.0,48.0,1680.0,0.0,192.0,0.0,0.0,48.0,0.0,24.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0
88,1981,0.0,216.0,0.0,1320.0,240.0,24.0,24.0,2040.0,0.0,336.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,48.0,384.0,0.0,0.0,48.0,0.0
88,1982,0.0,336.0,0.0,3576.0,216.0,0.0,72.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,24.0,0.0
88,1983,0.0,96.0,0.0,336.0,168.0,0.0,48.0,2664.0,0.0,312.0,0.0,0.0,48.0,0.0,0.0,72.0,0.0,0.0,0.0,192.0,0.0,0.0,48.0,0.0
88,1984,0.0,192.0,0.0,384.0,456.0,24.0,192.0,1800.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,48.0,264.0,0.0,24.0,144.0,0.0
88,1985,0.0,24.0,0.0,408.0,192.0,0.0,0.0,1584.0,0.0,240.0,0.0,0.0,96.0,0.0,0.0,24.0,0.0,0.0,24.0,72.0,0.0,0.0,48.0,0.0
88,1986,0.0,144.0,0.0,264.0,312.0,0.0,48.0,2064.0,0.0,96.0,24.0,0.0,48.0,0.0,0.0,72.0,0.0,0.0,72.0,192.0,0.0,0.0,24.0,0.0
88,1987,0.0,24.0,0.0,480.0,168.0,120.0,24.0,1896.0,0.0,336.0,0.0,0.0,72.0,0.0,0.0,336.0,24.0,0.0,24.0,552.0,0.0,0.0,120.0,0.0
88,1988,0.0,48.0,0.0,384.0,264.0,0.0,0.0,576.0,0.0,312.0,48.0,0.0,0.0,0.0,24.0,144.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0
88,1989,0.0,144.0,0.0,4776.0,312.0,0.0,48.0,2328.0,0.0,144.0,0.0,0.0,120.0,0.0,0.0,72.0,48.0,0.0,24.0,720.0,0.0,24.0,48.0,0.0
88,1990,0.0,264.0,0.0,3096.0,264.0,48.0,48.0,5568.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,192.0,72.0,0.0,0.0,192.0,0.0,0.0,48.0,0.0
88,1991,0.0,768.0,0.0,408.0,1344.0,48.0,48.0,14160.0,0.0,48.0,48.0,0.0,144.0,0.0,24.0,72.0,0.0,0.0,0.0,1224.0,0.0,0.0,72.0,0.0
88,1992,0.0,600.0,0.0,408.0,936.0,0.0,72.0,8352.0,0.0,24.0,48.0,0.0,24.0,0.0,0.0,96.0,24.0,0.0,0.0,1704.0,0.0,0.0,24.0,0.0
88,1993,0.0,840.0,0.0,168.0,240.0,120.0,72.0,1488.0,0.0,72.0,48.0,0.0,72.0,0.0,0.0,48.0,0.0,0.0,0.0,1320.0,0.0,0.0,144.0,0.0
88,1994,0.0,72.0,0.0,96.0,240.0,24.0,96.0,720.0,0.0,72.0,0.0,0.0,96.0,0.0,0.0,96.0,24.0,0.0,24.0,1944.0,0.0,0.0,0.0,0.0
88,1995,0.0,1608.0,0.0,2136.0,336.0,0.0,192.0,2664.0,0.0,96.0,0.0,0.0,120.0,0.0,24.0,48.0,0.0,0.0,0.0,1968.0,0.0,0.0,0.0,0.0
88,1996,0.0,24.0,0.0,1272.0,144.0,0.0,120.0,5256.0,0.0,48.0,72.0,0.0,24.0,0.0,48.0,24.0,24.0,0.0,0.0,4368.0,0.0,0.0,0.0,0.0
88,1997,0.0,624.0,0.0,120.0,744.0,0.0,144.0,7032.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,48.0,0.0,0.0,1536.0,0.0,0.0,0.0,0.0
88,1998,0.0,336.0,0.0,360.0,120.0,0.0,24.0,6864.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,24.0,0.0,0.0,24.0,48.0,0.0,0.0,48.0,0.0
88,1999,0.0,2016.0,0.0,696.0,168.0,0.0,96.0,4152.0,0.0,0.0,96.0,0.0,24.0,0.0,0.0,72.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0
88,2000,0.0,768.0,0.0,1008.0,72.0,0.0,0.0,2808.0,0.0,0.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,0.0,24.0,48.0,0.0
88,2001,0.0,1656.0,0.0,1200.0,120.0,0.0,120.0,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,864.0,0.0,96.0,24.0,0.0
88,2002,0.0,2088.0,0.0,1320.0,168.0,0.0,96.0,888.0,0.0,0.0,48.0,0.0,264.0,0.0,0.0,72.0,96.0,0.0,0.0,3336.0,0.0,408.0,144.0,0.0
88,2003,0.0,1776.0,0.0,6312.0,144.0,0.0,96.0,2064.0,0.0,0.0,144.0,0.0,120.0,0.0,0.0,96.0,48.0,0.0,0.0,3696.0,0.0,552.0,48.0,0.0
88,2004,0.0,2112.0,0.0,624.0,216.0,0.0,24.0,2112.0,0.0,24.0,48.0,0.0,240.0,0.0,0.0,168.0,0.0,0.0,0.0,960.0,0.0,120.0,96.0,0.0
88,2005,0.0,1200.0,0.0,1080.0,168.0,0.0,48.0,2736.0,0.0,0.0,96.0,0.0,240.0,0.0,0.0,48.0,0.0,0.0,0.0,456.0,0.0,600.0,96.0,0.0
88,2006,0.0,1824.0,0.0,1512.0,120.0,0.0,312.0,2040.0,0.0,0.0,144.0,0.0,552.0,0.0,0.0,120.0,0.0,0.0,0.0,864.0,0.0,864.0,96.0,0.0
88,2007,0.0,1200.0,0.0,504.0,96.0,0.0,120.0,1368.0,0.0,0.0,96.0,0.0,648.0,0.0,0.0,216.0,24.0,0.0,0.0,312.0,0.0,1104.0,168.0,0.0
88,2008,0.0,744.0,0.0,240.0,168.0,0.0,312.0,720.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,120.0,0.0,0.0,0.0,432.0,0.0,360.0,24.0,0.0
88,2009,24.0,1200.0,0.0,408.0,48.0,0.0,120.0,960.0,0.0,24.0,0.0,0.0,264.0,0.0,24.0,240.0,0.0,0.0,0.0,1056.0,0.0,1296.0,24.0,0.0
88,2010,0.0,864.0,0.0,144.0,360.0,0.0,48.0,2232.0,0.0,0.0,96.0,0.0,384.0,0.0,0.0,216.0,24.0,0.0,0.0,312.0,0.0,288.0,96.0,0.0
88,2011,0.0,3960.0,0.0,216.0,312.0,0.0,192.0,3456.0,0.0,0.0,72.0,0.0,240.0,0.0,0.0,24.0,0.0,0.0,0.0,120.0,0.0,96.0,0.0,0.0
88,2012,24.0,888.0,0.0,96.0,216.0,0.0,96.0,3336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,240.0,0.0,240.0,24.0,0.0
88,2013,0.0,648.0,0.0,96.0,264.0,0.0,288.0,1968.0,0.0,0.0,48.0,0.0,120.0,0.0,0.0,96.0,0.0,0.0,0.0,144.0,0.0,264.0,48.0,0.0
88,2014,0.0,288.0,0.0,72.0,480.0,0.0,192.0,2088.0,0.0,0.0,144.0,0.0,144.0,0.0,72.0,0.0,24.0,0.0,0.0,792.0,0.0,456.0,456.0,0.0
88,2017,24.0,96.0,0.0,192.0,144.0,0.0,432.0,144.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,528.0,0.0,360.0,24.0,0.0
109,1968,0.0,40.0,0.0,120.0,140.0,0.0,20.0,2300.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,560.0,0.0,40.0,0.0,0.0
109,1969,0.0,20.0,0.0,160.0,20.0,0.0,0.0,920.0,0.0,60.0,160.0,0.0,580.0,0.0,0.0,20.0,20.0,0.0,160.0,900.0,0.0,200.0,0.0,0.0
109,1970,0.0,0.0,0.0,20.0,100.0,0.0,20.0,1160.0,0.0,0.0,100.0,0.0,460.0,0.0,0.0,20.0,0.0,0.0,200.0,920.0,0.0,100.0,0.0,0.0
109,1971,0.0,60.0,0.0,220.0,280.0,0.0,0.0,2520.0,0.0,0.0,60.0,0.0,1140.0,0.0,0.0,20.0,100.0,0.0,620.0,840.0,0.0,20.0,40.0,0.0
109,1972,0.0,0.0,0.0,0.0,60.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
109,1973,0.0,0.0,0.0,20.0,240.0,0.0,20.0,2480.0,0.0,0.0,100.0,0.0,1140.0,0.0,0.0,0.0,0.0,0.0,1300.0,780.0,0.0,100.0,0.0,0.0
109,1974,0.0,0.0,0.0,40.0,60.0,0.0,0.0,2480.0,0.0,0.0,20.0,0.0,200.0,0.0,20.0,0.0,40.0,0.0,360.0,280.0,0.0,40.0,0.0,0.0
109,1975,0.0,0.0,0.0,380.0,60.0,0.0,20.0,2200.0,0.0,0.0,0.0,0.0,640.0,0.0,0.0,0.0,40.0,0.0,80.0,540.0,0.0,40.0,80.0,0.0
109,1976,0.0,0.0,0.0,180.0,200.0,0.0,0.0,5560.0,0.0,0.0,140.0,0.0,1120.0,0.0,0.0,0.0,140.0,0.0,120.0,180.0,0.0,20.0,20.0,0.0
114,1969,43.0,129.0,0.0,387.0,1118.0,86.0,0.0,4644.0,0.0,129.0,430.0,0.0,172.0,0.0,86.0,0.0,129.0,0.0,0.0,86.0,0.0,43.0,0.0,0.0
114,1970,43.0,602.0,0.0,430.0,1161.0,0.0,0.0,4773.0,0.0,0.0,301.0,0.0,258.0,0.0,129.0,0.0,258.0,0.0,86.0,172.0,0.0,86.0,0.0,0.0
114,1971,0.0,0.0,0.0,645.0,559.0,172.0,0.0,2451.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,86.0,0.0,172.0,0.0,0.0
114,1972,0.0,86.0,0.0,129.0,688.0,473.0,0.0,3096.0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,0.0,129.0,0.0,129.0,0.0,0.0
114,1973,0.0,86.0,0.0,516.0,1548.0,0.0,0.0,2881.0,0.0,0.0,0.0,0.0,86.0,0.0,86.0,0.0,43.0,0.0,0.0,43.0,0.0,129.0,0.0,0.0
114,1974,0.0,172.0,0.0,215.0,172.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,258.0,0.0,129.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,0.0
114,1975,86.0,0.0,0.0,2322.0,258.0,0.0,0.0,2752.0,0.0,0.0,0.0,0.0,86.0,0.0,129.0,0.0,129.0,0.0,0.0,860.0,0.0,0.0,43.0,0.0
114,1976,43.0,258.0,0.0,1333.0,774.0,129.0,0.0,9589.0,0.0,0.0,0.0,0.0,258.0,0.0,43.0,0.0,430.0,0.0,0.0,43.0,0.0,43.0,86.0,0.0
114,1977,43.0,344.0,0.0,1935.0,2365.0,0.0,0.0,7009.0,0.0,0.0,43.0,0.0,430.0,0.0,43.0,0.0,344.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0
114,1978,215.0,86.0,0.0,86.0,516.0,215.0,0.0,3010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0
114,1979,0.0,86.0,0.0,215.0,2537.0,172.0,0.0,2107.0,0.0,0.0,215.0,0.0,129.0,0.0,0.0,0.0,172.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0
114,1980,0.0,301.0,0.0,215.0,602.0,86.0,0.0,1806.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0
114,1981,0.0,215.0,0.0,0.0,344.0,0.0,0.0,2881.0,0.0,0.0,0.0,0.0,86.0,0.0,43.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0
114,1982,43.0,86.0,0.0,430.0,774.0,0.0,0.0,2623.0,0.0,0.0,86.0,0.0,86.0,0.0,0.0,0.0,172.0,0.0,0.0,172.0,0.0,43.0,0.0,0.0
114,1983,43.0,387.0,0.0,86.0,817.0,172.0,0.0,2322.0,0.0,0.0,0.0,0.0,43.0,0.0,43.0,0.0,43.0,0.0,0.0,86.0,0.0,86.0,129.0,0.0
114,1984,0.0,301.0,0.0,946.0,1978.0,86.0,0.0,4730.0,0.0,0.0,43.0,0.0,86.0,0.0,43.0,0.0,129.0,0.0,0.0,129.0,0.0,344.0,43.0,0.0
114,1985,43.0,430.0,0.0,344.0,1806.0,43.0,0.0,1806.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,86.0,215.0,0.0,0.0,86.0,0.0,172.0,172.0,0.0
114,1986,344.0,129.0,0.0,0.0,387.0,0.0,0.0,602.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,86.0,43.0,0.0,0.0,43.0,0.0,43.0,43.0,0.0
114,1987,0.0,129.0,0.0,43.0,903.0,258.0,0.0,1161.0,0.0,0.0,43.0,0.0,86.0,0.0,43.0,0.0,344.0,0.0,0.0,0.0,0.0,129.0,387.0,0.0
114,1988,0.0,172.0,0.0,0.0,989.0,215.0,0.0,602.0,0.0,0.0,43.0,0.0,129.0,0.0,0.0,129.0,430.0,0.0,0.0,43.0,0.0,43.0,215.0,0.0
114,1989,43.0,172.0,0.0,129.0,1247.0,0.0,0.0,989.0,0.0,0.0,43.0,0.0,86.0,0.0,0.0,86.0,0.0,0.0,129.0,258.0,0.0,129.0,172.0,0.0
126,1969,0.0,0.0,0.0,0.0,1312.0,0.0,0.0,528.0,0.0,0.0,128.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,16.0,0.0,368.0,0.0,0.0
126,1970,16.0,16.0,0.0,16.0,480.0,0.0,0.0,368.0,0.0,0.0,48.0,0.0,16.0,0.0,16.0,48.0,16.0,0.0,48.0,64.0,0.0,112.0,0.0,0.0
126,1971,64.0,0.0,0.0,64.0,224.0,0.0,0.0,800.0,0.0,0.0,48.0,0.0,0.0,0.0,16.0,0.0,16.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0
126,1972,0.0,0.0,0.0,64.0,304.0,0.0,0.0,384.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,64.0,0.0,96.0,16.0,0.0
126,1973,0.0,0.0,0.0,48.0,1440.0,16.0,0.0,944.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,16.0,144.0,0.0,176.0,16.0,0.0
126,1974,0.0,0.0,0.0,32.0,192.0,0.0,0.0,336.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,0.0,48.0,0.0,0.0
126,1975,0.0,0.0,0.0,176.0,16.0,0.0,0.0,608.0,0.0,0.0,16.0,0.0,0.0,0.0,32.0,0.0,32.0,32.0,32.0,16.0,0.0,16.0,16.0,0.0
126,1976,0.0,0.0,0.0,464.0,992.0,16.0,0.0,3536.0,0.0,0.0,112.0,0.0,144.0,0.0,32.0,0.0,48.0,0.0,32.0,112.0,0.0,96.0,0.0,0.0
145,1970,0.0,104.0,0.0,494.0,26.0,78.0,26.0,1482.0,0.0,0.0,364.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0,676.0,1976.0,0.0,0.0,0.0,0.0
145,1971,0.0,0.0,0.0,234.0,338.0,0.0,26.0,2834.0,0.0,0.0,1300.0,0.0,1378.0,0.0,0.0,130.0,52.0,0.0,1196.0,1118.0,0.0,0.0,0.0,0.0
145,1972,0.0,26.0,0.0,754.0,312.0,338.0,0.0,520.0,0.0,0.0,624.0,0.0,1430.0,0.0,0.0,0.0,104.0,0.0,1300.0,1456.0,0.0,0.0,0.0,0.0
145,1973,0.0,156.0,0.0,468.0,312.0,0.0,26.0,2080.0,0.0,0.0,130.0,0.0,3198.0,0.0,26.0,0.0,26.0,0.0,1664.0,4186.0,0.0,26.0,0.0,0.0
145,1974,0.0,0.0,0.0,52.0,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1066.0,0.0,0.0,26.0,26.0,0.0,312.0,78.0,0.0,0.0,0.0,0.0
160,1970,0.0,24.0,0.0,0.0,36.0,0.0,0.0,792.0,0.0,0.0,24.0,0.0,156.0,0.0,36.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,132.0,0.0
160,1971,0.0,12.0,0.0,0.0,0.0,0.0,0.0,660.0,0.0,0.0,24.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0
160,1972,0.0,0.0,0.0,132.0,48.0,36.0,0.0,60.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,636.0,0.0,0.0,0.0,108.0,0.0
160,1973,0.0,0.0,0.0,288.0,108.0,0.0,0.0,48.0,0.0,0.0,156.0,0.0,396.0,0.0,0.0,12.0,0.0,0.0,276.0,396.0,0.0,0.0,0.0,0.0
160,1974,12.0,0.0,0.0,720.0,24.0,0.0,0.0,180.0,0.0,0.0,120.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,60.0,84.0,0.0,0.0,0.0,0.0
160,1975,0.0,0.0,0.0,660.0,36.0,0.0,12.0,108.0,0.0,0.0,168.0,0.0,324.0,0.0,24.0,0.0,36.0,0.0,96.0,96.0,0.0,0.0,0.0,0.0
160,1976,0.0,0.0,0.0,792.0,60.0,0.0,0.0,396.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,60.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0
180,1971,0.0,64.0,0.0,832.0,416.0,32.0,32.0,384.0,0.0,32.0,320.0,0.0,288.0,0.0,0.0,32.0,32.0,0.0,1664.0,1472.0,0.0,608.0,0.0,0.0
180,1972,0.0,192.0,0.0,1248.0,544.0,32.0,0.0,320.0,0.0,32.0,288.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,1376.0,3456.0,0.0,224.0,384.0,0.0
180,1973,0.0,64.0,0.0,3104.0,544.0,0.0,0.0,64.0,0.0,64.0,0.0,0.0,192.0,0.0,0.0,96.0,0.0,0.0,1248.0,2464.0,0.0,96.0,320.0,0.0
180,1974,0.0,128.0,0.0,1408.0,32.0,0.0,0.0,256.0,0.0,0.0,160.0,0.0,224.0,0.0,0.0,64.0,32.0,0.0,32.0,832.0,0.0,160.0,32.0,0.0
180,1975,32.0,64.0,0.0,11968.0,96.0,32.0,0.0,128.0,0.0,0.0,192.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,384.0,992.0,0.0,0.0,0.0,0.0
180,1976,0.0,0.0,0.0,10528.0,736.0,0.0,64.0,1536.0,0.0,0.0,416.0,0.0,448.0,0.0,0.0,64.0,32.0,0.0,544.0,1856.0,0.0,0.0,0.0,0.0
180,1977,0.0,32.0,0.0,640.0,1376.0,0.0,128.0,608.0,0.0,64.0,160.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,320.0,704.0,0.0,0.0,32.0,0.0
180,1978,0.0,192.0,0.0,128.0,896.0,0.0,96.0,352.0,0.0,0.0,128.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,928.0,1856.0,0.0,0.0,0.0,0.0
180,1979,0.0,288.0,0.0,480.0,448.0,0.0,0.0,320.0,0.0,0.0,64.0,0.0,64.0,0.0,0.0,32.0,0.0,0.0,384.0,512.0,0.0,0.0,0.0,0.0
180,1980,0.0,0.0,0.0,512.0,288.0,0.0,32.0,256.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,352.0,1952.0,0.0,0.0,0.0,0.0
180,1981,0.0,320.0,0.0,1248.0,544.0,0.0,64.0,192.0,0.0,0.0,32.0,0.0,320.0,0.0,0.0,0.0,32.0,64.0,352.0,3168.0,0.0,96.0,32.0,0.0
180,1982,0.0,0.0,0.0,832.0,320.0,0.0,0.0,384.0,0.0,32.0,96.0,0.0,192.0,0.0,0.0,64.0,0.0,64.0,544.0,13856.0,0.0,0.0,64.0,0.0
180,1984,0.0,224.0,0.0,736.0,992.0,0.0,64.0,1152.0,0.0,0.0,64.0,32.0,32.0,0.0,0.0,32.0,0.0,0.0,192.0,1600.0,0.0,96.0,32.0,0.0
180,1985,0.0,96.0,0.0,1152.0,192.0,32.0,0.0,800.0,0.0,32.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,128.0,928.0,0.0,64.0,32.0,0.0
180,1986,0.0,64.0,0.0,1024.0,256.0,0.0,0.0,256.0,0.0,0.0,224.0,0.0,224.0,0.0,0.0,0.0,0.0,32.0,64.0,992.0,0.0,0.0,0.0,0.0
180,1987,0.0,128.0,0.0,1056.0,96.0,0.0,0.0,480.0,0.0,160.0,0.0,0.0,256.0,0.0,0.0,128.0,0.0,0.0,320.0,1312.0,0.0,1216.0,224.0,0.0
180,1988,0.0,0.0,0.0,32.0,96.0,0.0,0.0,192.0,0.0,32.0,32.0,0.0,640.0,0.0,0.0,64.0,0.0,0.0,64.0,224.0,0.0,960.0,0.0,0.0
180,1989,0.0,0.0,0.0,2144.0,32.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,32.0,96.0,512.0,0.0,800.0,0.0,0.0
180,1990,0.0,64.0,0.0,704.0,224.0,0.0,0.0,1312.0,0.0,0.0,32.0,0.0,96.0,0.0,0.0,32.0,32.0,0.0,32.0,96.0,0.0,0.0,64.0,0.0
186,1971,78.0,0.0,0.0,1989.0,117.0,39.0,0.0,1599.0,39.0,0.0,429.0,0.0,156.0,0.0,39.0,0.0,0.0,234.0,78.0,117.0,0.0,1131.0,0.0,0.0
186,1972,39.0,0.0,0.0,585.0,546.0,0.0,0.0,1755.0,0.0,0.0,195.0,0.0,117.0,0.0,0.0,78.0,0.0,78.0,39.0,156.0,0.0,1131.0,195.0,0.0
186,1973,0.0,0.0,0.0,819.0,2184.0,0.0,0.0,3744.0,0.0,0.0,780.0,0.0,546.0,0.0,39.0,0.0,0.0,195.0,312.0,975.0,39.0,2886.0,117.0,0.0
186,1974,0.0,0.0,0.0,975.0,663.0,0.0,0.0,1092.0,0.0,0.0,0.0,0.0,195.0,0.0,39.0,0.0,0.0,0.0,78.0,663.0,39.0,624.0,156.0,0.0
186,1975,0.0,78.0,0.0,21021.0,156.0,0.0,0.0,858.0,0.0,0.0,117.0,0.0,312.0,0.0,78.0,0.0,0.0,39.0,39.0,156.0,0.0,546.0,78.0,0.0
186,1976,0.0,0.0,0.0,0.0,1794.0,0.0,0.0,2535.0,0.0,0.0,351.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,78.0,13728.0,0.0,0.0,0.0,0.0
